,Household,Recency,Frequency,Monetary,R_score,F_score,M_score,household_key,DAY,COUPON_UPC,CAMPAIGN,Segment
487,469,698,165,7748.49,3,1,1,469,593,10000085475,18,Almost Lost
488,469,698,165,7748.49,3,1,1,469,593,52500010050,18,Almost Lost
489,469,698,165,7748.49,3,1,1,469,593,54900050076,18,Almost Lost
490,469,698,165,7748.49,3,1,1,469,593,57631000076,18,Almost Lost
606,630,711,206,7746.27,3,1,1,630,424,10000085364,8,Almost Lost
607,630,711,206,7746.27,3,1,1,630,439,54154888076,8,Almost Lost
608,630,711,206,7746.27,3,1,1,630,507,10000085425,13,Almost Lost
609,630,711,206,7746.27,3,1,1,630,507,52840011033,13,Almost Lost
610,630,711,206,7746.27,3,1,1,630,521,53620010050,13,Almost Lost
611,630,711,206,7746.27,3,1,1,630,600,10000085479,18,Almost Lost
612,630,711,206,7746.27,3,1,1,630,600,10000089252,18,Almost Lost
1308,1541,705,102,7743.35,3,2,1,1541,438,10000085364,8,Big Spenders
1309,1541,705,102,7743.35,3,2,1,1541,438,55000013033,8,Big Spenders
1310,1541,705,102,7743.35,3,2,1,1541,438,55100090033,8,Big Spenders
1311,1541,705,102,7743.35,3,2,1,1541,469,53600000082,10,Big Spenders
1312,1541,705,102,7743.35,3,2,1,1541,599,55000013950,18,Big Spenders
1313,1541,705,102,7743.35,3,2,1,1541,691,52100023030,25,Big Spenders
1118,1333,705,129,7709.85,3,2,1,1333,581,10000089194,17,Big Spenders
1119,1333,705,129,7709.85,3,2,1,1333,581,10000089195,17,Big Spenders
1120,1333,705,129,7709.85,3,2,1,1333,581,51785400013,17,Big Spenders
1121,1333,705,129,7709.85,3,2,1,1333,581,53800030050,17,Big Spenders
1122,1333,705,129,7709.85,3,2,1,1333,581,54280011660,17,Big Spenders
1123,1333,705,129,7709.85,3,2,1,1333,581,57045970076,17,Big Spenders
1124,1333,705,129,7709.85,3,2,1,1333,651,10000085493,23,Big Spenders
1125,1333,705,129,7709.85,3,2,1,1333,651,54060060033,23,Big Spenders
348,351,709,296,7659.67,3,1,1,351,505,10000085429,13,Almost Lost
349,351,709,296,7659.67,3,1,1,351,505,52740022050,13,Almost Lost
350,351,709,296,7659.67,3,1,1,351,605,53700048182,19,Almost Lost
1166,1419,711,524,7634.57,3,1,1,1419,600,10000085479,18,Almost Lost
1167,1419,711,524,7634.57,3,1,1,1419,600,10000089251,18,Almost Lost
1168,1419,711,524,7634.57,3,1,1,1419,610,53010010033,18,Almost Lost
1169,1419,711,524,7634.57,3,1,1,1419,612,52840001082,18,Almost Lost
1170,1419,711,524,7634.57,3,1,1,1419,621,53620010028,20,Almost Lost
1171,1419,711,524,7634.57,3,1,1,1419,621,54589399255,20,Almost Lost
1172,1419,711,524,7634.57,3,1,1,1419,621,54800110055,20,Almost Lost
1173,1419,711,524,7634.57,3,1,1,1419,621,57940033055,20,Almost Lost
1581,1854,709,273,7631.72,3,1,1,1854,596,10000085475,18,Almost Lost
1582,1854,709,273,7631.72,3,1,1,1854,596,53120026033,18,Almost Lost
1583,1854,709,273,7631.72,3,1,1,1854,639,10000089319,21,Almost Lost
1584,1854,709,273,7631.72,3,1,1,1854,639,56261260075,21,Almost Lost
1585,1854,709,273,7631.72,3,1,1,1854,639,57790113076,18,Almost Lost
1109,1305,681,373,7552.93,3,1,1,1305,504,10000089102,13,Almost Lost
1110,1305,681,373,7552.93,3,1,1,1305,504,52740022050,13,Almost Lost
716,788,709,295,7514.2,3,1,1,788,227,51111076635,26,Almost Lost
717,788,709,295,7514.2,3,1,1,788,227,55100055008,26,Almost Lost
718,788,709,295,7514.2,3,1,1,788,227,57218020076,26,Almost Lost
719,788,709,295,7514.2,3,1,1,788,257,51111037233,26,Almost Lost
720,788,709,295,7514.2,3,1,1,788,257,51111070150,26,Almost Lost
721,788,709,295,7514.2,3,1,1,788,257,51111075533,26,Almost Lost
722,788,709,295,7514.2,3,1,1,788,257,57320210076,26,Almost Lost
723,788,709,295,7514.2,3,1,1,788,528,53010030033,13,Almost Lost
724,788,709,295,7514.2,3,1,1,788,685,53400022076,25,Almost Lost
725,788,709,295,7514.2,3,1,1,788,685,58768484040,25,Almost Lost
1998,2260,707,133,7456.64,3,2,1,2260,646,51800000050,22,Big Spenders
1999,2260,707,133,7456.64,3,2,1,2260,646,52100000031,22,Big Spenders
2000,2260,707,133,7456.64,3,2,1,2260,646,54450000076,22,Big Spenders
2001,2260,707,133,7456.64,3,2,1,2260,646,57045970076,22,Big Spenders
2084,2364,706,117,7414.1,3,2,1,2364,594,10000085479,18,Big Spenders
2085,2364,706,117,7414.1,3,2,1,2364,599,10000089272,18,Big Spenders
1046,1175,706,135,7403.51,3,2,1,1175,445,55000013033,8,Big Spenders
1047,1175,706,135,7403.51,3,2,1,1175,445,57045970076,8,Big Spenders
1048,1175,706,135,7403.51,3,2,1,1175,506,10000085429,13,Big Spenders
1049,1175,706,135,7403.51,3,2,1,1175,506,53700040075,13,Big Spenders
1050,1175,706,135,7403.51,3,2,1,1175,506,55000013050,13,Big Spenders
537,560,711,326,7290.9,3,1,1,560,554,51111124078,14,Almost Lost
538,560,711,326,7290.9,3,1,1,560,585,53620010028,14,Almost Lost
539,560,711,326,7290.9,3,1,1,560,585,54800140060,14,Almost Lost
1674,1947,710,90,7209.25,3,2,1,1947,465,50834620078,9,Big Spenders
1675,1947,710,90,7209.25,3,2,1,1947,465,54850011033,9,Big Spenders
1676,1947,710,90,7209.25,3,2,1,1947,605,52800051098,18,Big Spenders
1677,1947,710,90,7209.25,3,2,1,1947,605,54300026050,18,Big Spenders
1678,1947,710,90,7209.25,3,2,1,1947,605,54420930024,18,Big Spenders
364,367,708,114,7186.37,3,2,1,367,232,54900000032,26,Big Spenders
365,367,708,114,7186.37,3,2,1,367,330,51116200076,30,Big Spenders
366,367,708,114,7186.37,3,2,1,367,338,10000085320,30,Big Spenders
367,367,708,114,7186.37,3,2,1,367,338,51111074232,30,Big Spenders
368,367,708,114,7186.37,3,2,1,367,338,54850011076,30,Big Spenders
369,367,708,114,7186.37,3,2,1,367,344,54154888076,30,Big Spenders
370,367,708,114,7186.37,3,2,1,367,358,52300021041,30,Big Spenders
371,367,708,114,7186.37,3,2,1,367,438,53700020076,8,Big Spenders
372,367,708,114,7186.37,3,2,1,367,438,53800050033,8,Big Spenders
373,367,708,114,7186.37,3,2,1,367,438,53800050033,9,Big Spenders
374,367,708,114,7186.37,3,2,1,367,438,57800000033,8,Big Spenders
375,367,708,114,7186.37,3,2,1,367,444,10000085361,8,Big Spenders
376,367,708,114,7186.37,3,2,1,367,444,10000089048,8,Big Spenders
377,367,708,114,7186.37,3,2,1,367,444,54154888076,8,Big Spenders
378,367,708,114,7186.37,3,2,1,367,444,57192117133,8,Big Spenders
379,367,708,114,7186.37,3,2,1,367,450,51380041309,9,Big Spenders
380,367,708,114,7186.37,3,2,1,367,505,54100024950,13,Big Spenders
381,367,708,114,7186.37,3,2,1,367,535,10000089134,13,Big Spenders
382,367,708,114,7186.37,3,2,1,367,535,54154888076,13,Big Spenders
383,367,708,114,7186.37,3,2,1,367,541,10000085428,13,Big Spenders
384,367,708,114,7186.37,3,2,1,367,596,10000085477,18,Big Spenders
385,367,708,114,7186.37,3,2,1,367,596,53800030050,17,Big Spenders
386,367,708,114,7186.37,3,2,1,367,596,57680000050,18,Big Spenders
387,367,708,114,7186.37,3,2,1,367,596,57756765034,17,Big Spenders
388,367,708,114,7186.37,3,2,1,367,604,51800015050,18,Big Spenders
389,367,708,114,7186.37,3,2,1,367,604,52113100033,18,Big Spenders
390,367,708,114,7186.37,3,2,1,367,604,53450058040,17,Big Spenders
391,367,708,114,7186.37,3,2,1,367,632,10000089251,18,Big Spenders
392,367,708,114,7186.37,3,2,1,367,632,51116200076,18,Big Spenders
393,367,708,114,7186.37,3,2,1,367,632,51600070033,18,Big Spenders
394,367,708,114,7186.37,3,2,1,367,647,54800110055,20,Big Spenders
395,367,708,114,7186.37,3,2,1,367,660,54900050082,25,Big Spenders
396,367,708,114,7186.37,3,2,1,367,673,51200000009,25,Big Spenders
397,367,708,114,7186.37,3,2,1,367,680,51090044076,25,Big Spenders
398,367,708,114,7186.37,3,2,1,367,680,54116500036,25,Big Spenders
1158,1396,620,229,7177.06,2,1,1,1396,414,57631000076,8,Big Spenders
516,492,633,117,7148.28,2,2,1,492,521,10000085425,13,Big Spenders
517,492,633,117,7148.28,2,2,1,492,620,10000085475,18,Big Spenders
518,492,633,117,7148.28,2,2,1,492,620,54200029176,18,Big Spenders
30,18,711,163,7118.91,3,1,1,18,428,53700020076,8,Almost Lost
31,18,711,163,7118.91,3,1,1,18,428,55000013033,8,Almost Lost
32,18,711,163,7118.91,3,1,1,18,515,10000085429,13,Almost Lost
33,18,711,163,7118.91,3,1,1,18,515,51380020033,13,Almost Lost
34,18,711,163,7118.91,3,1,1,18,515,55000013050,13,Almost Lost
35,18,711,163,7118.91,3,1,1,18,599,10000085475,18,Almost Lost
36,18,711,163,7118.91,3,1,1,18,634,55000013950,18,Almost Lost
37,18,711,163,7118.91,3,1,1,18,637,52500010050,18,Almost Lost
222,184,711,257,7090.07,3,1,1,184,514,10000085426,13,Almost Lost
223,184,711,257,7090.07,3,1,1,184,514,10000089091,13,Almost Lost
224,184,711,257,7090.07,3,1,1,184,514,53620010050,13,Almost Lost
225,184,711,257,7090.07,3,1,1,184,516,54800111033,13,Almost Lost
877,936,711,502,7089.49,3,1,1,936,349,53700021125,30,Almost Lost
878,936,711,502,7089.49,3,1,1,936,540,54200000076,13,Almost Lost
879,936,711,502,7089.49,3,1,1,936,634,54850010033,18,Almost Lost
880,936,711,502,7089.49,3,1,1,936,641,51111120001,18,Almost Lost
833,906,711,382,7048.71,3,1,1,906,652,54060060033,23,Almost Lost
144,99,709,255,6926.15,3,1,1,99,515,10000085426,13,Almost Lost
145,99,709,255,6926.15,3,1,1,99,543,10000089077,13,Almost Lost
146,99,709,255,6926.15,3,1,1,99,633,10000085475,18,Almost Lost
147,99,709,255,6926.15,3,1,1,99,633,54060060076,18,Almost Lost
1579,1850,706,223,6882.11,3,1,1,1850,561,10000085482,16,Almost Lost
1580,1850,706,223,6882.11,3,1,1,1850,607,10000085475,18,Almost Lost
1044,1167,708,150,6798.79,3,1,1,1167,433,10000089055,8,Almost Lost
1045,1167,708,150,6798.79,3,1,1,1167,433,53663200076,8,Almost Lost
1619,1917,711,291,6788,3,1,1,1917,396,53663271277,6,Almost Lost
1620,1917,711,291,6788,3,1,1,1917,509,10000089109,13,Almost Lost
1621,1917,711,291,6788,3,1,1,1917,509,51960010076,13,Almost Lost
1622,1917,711,291,6788,3,1,1,1917,509,52740022050,13,Almost Lost
1623,1917,711,291,6788,3,1,1,1917,509,54154888076,13,Almost Lost
1624,1917,711,291,6788,3,1,1,1917,509,54300020076,13,Almost Lost
1625,1917,711,291,6788,3,1,1,1917,665,52900020076,25,Almost Lost
543,574,711,120,6753.54,3,2,1,574,417,10000085361,8,Big Spenders
544,574,711,120,6753.54,3,2,1,574,417,10000089018,8,Big Spenders
545,574,711,120,6753.54,3,2,1,574,417,53810077076,8,Big Spenders
546,574,711,120,6753.54,3,2,1,574,426,55100012140,8,Big Spenders
547,574,711,120,6753.54,3,2,1,574,433,53800050033,8,Big Spenders
548,574,711,120,6753.54,3,2,1,574,459,10000085368,8,Big Spenders
549,574,711,120,6753.54,3,2,1,574,459,54300080075,8,Big Spenders
550,574,711,120,6753.54,3,2,1,574,468,10000085370,10,Big Spenders
551,574,711,120,6753.54,3,2,1,574,474,55220010013,10,Big Spenders
552,574,711,120,6753.54,3,2,1,574,551,10000089106,13,Big Spenders
553,574,711,120,6753.54,3,2,1,574,551,53620064076,13,Big Spenders
554,574,711,120,6753.54,3,2,1,574,593,10000089285,18,Big Spenders
555,574,711,120,6753.54,3,2,1,574,607,51500050033,19,Big Spenders
556,574,711,120,6753.54,3,2,1,574,607,55220010013,19,Big Spenders
557,574,711,120,6753.54,3,2,1,574,628,51500050013,19,Big Spenders
558,574,711,120,6753.54,3,2,1,574,634,53700048182,19,Big Spenders
559,574,711,120,6753.54,3,2,1,574,662,52100023030,25,Big Spenders
560,574,711,120,6753.54,3,2,1,574,663,54900050082,25,Big Spenders
561,574,711,120,6753.54,3,2,1,574,676,51200000009,25,Big Spenders
562,574,711,120,6753.54,3,2,1,574,683,52100023030,25,Big Spenders
563,574,711,120,6753.54,3,2,1,574,683,54900050082,25,Big Spenders
564,574,711,120,6753.54,3,2,1,574,683,57797520075,25,Big Spenders
565,574,711,120,6753.54,3,2,1,574,691,52900020076,25,Big Spenders
566,574,711,120,6753.54,3,2,1,574,691,57192110076,25,Big Spenders
567,574,711,120,6753.54,3,2,1,574,691,58768484040,25,Big Spenders
1647,1937,704,158,6742.44,3,1,1,1937,256,57127920076,26,Almost Lost
1648,1937,704,158,6742.44,3,1,1,1937,418,10000085361,8,Almost Lost
1649,1937,704,158,6742.44,3,1,1,1937,424,10000085361,8,Almost Lost
1650,1937,704,158,6742.44,3,1,1,1937,424,10000085366,8,Almost Lost
1651,1937,704,158,6742.44,3,1,1,1937,424,10000089006,8,Almost Lost
1652,1937,704,158,6742.44,3,1,1,1937,424,52898920076,8,Almost Lost
1653,1937,704,158,6742.44,3,1,1,1937,439,53000021076,8,Almost Lost
1654,1937,704,158,6742.44,3,1,1,1937,515,52898920076,13,Almost Lost
1655,1937,704,158,6742.44,3,1,1,1937,515,54300020076,13,Almost Lost
1656,1937,704,158,6742.44,3,1,1,1937,515,55000034042,13,Almost Lost
1657,1937,704,158,6742.44,3,1,1,1937,522,53800050033,13,Almost Lost
1658,1937,704,158,6742.44,3,1,1,1937,536,50813790076,13,Almost Lost
1659,1937,704,158,6742.44,3,1,1,1937,536,52898920076,13,Almost Lost
1660,1937,704,158,6742.44,3,1,1,1937,550,51960060050,13,Almost Lost
1661,1937,704,158,6742.44,3,1,1,1937,593,10000085475,18,Almost Lost
1662,1937,704,158,6742.44,3,1,1,1937,606,10000085476,18,Almost Lost
1663,1937,704,158,6742.44,3,1,1,1937,655,55100000033,23,Almost Lost
681,745,710,180,6713.51,3,1,1,745,585,53450058040,17,Almost Lost
682,745,710,180,6713.51,3,1,1,745,655,57027211076,23,Almost Lost
1200,1451,710,260,6700.05,3,1,1,1451,384,54420933024,4,Almost Lost
1201,1451,710,260,6700.05,3,1,1,1451,427,10000085363,8,Almost Lost
1202,1451,710,260,6700.05,3,1,1,1451,427,53010010033,8,Almost Lost
1203,1451,710,260,6700.05,3,1,1,1451,427,57047092032,8,Almost Lost
1204,1451,710,260,6700.05,3,1,1,1451,448,53076800082,8,Almost Lost
1205,1451,710,260,6700.05,3,1,1,1451,448,54154889078,8,Almost Lost
1206,1451,710,260,6700.05,3,1,1,1451,486,55150000034,11,Almost Lost
1207,1451,710,260,6700.05,3,1,1,1451,595,54850010033,18,Almost Lost
1208,1451,710,260,6700.05,3,1,1,1451,602,10000085477,18,Almost Lost
1209,1451,710,260,6700.05,3,1,1,1451,602,51800015050,18,Almost Lost
1210,1451,710,260,6700.05,3,1,1,1451,619,52800051098,18,Almost Lost
1211,1451,710,260,6700.05,3,1,1,1451,634,53700067076,18,Almost Lost
83,56,709,201,6691.53,3,1,1,56,420,57800000033,8,Almost Lost
84,56,709,201,6691.53,3,1,1,56,422,54200000033,8,Almost Lost
710,768,710,466,6681.35,3,1,1,768,606,10000085477,18,Almost Lost
711,768,710,466,6681.35,3,1,1,768,606,10000089306,18,Almost Lost
712,768,710,466,6681.35,3,1,1,768,606,55410000076,18,Almost Lost
2167,2407,709,179,6665.22,3,1,1,2407,508,10000085425,13,Almost Lost
2168,2407,709,179,6665.22,3,1,1,2407,508,10000089128,13,Almost Lost
2169,2407,709,179,6665.22,3,1,1,2407,508,52740022050,13,Almost Lost
2170,2407,709,179,6665.22,3,1,1,2407,508,57680810050,13,Almost Lost
2171,2407,709,179,6665.22,3,1,1,2407,593,10000089290,18,Almost Lost
2172,2407,709,179,6665.22,3,1,1,2407,593,51600030101,18,Almost Lost
2173,2407,709,179,6665.22,3,1,1,2407,593,53210060033,18,Almost Lost
2174,2407,709,179,6665.22,3,1,1,2407,593,54060060076,18,Almost Lost
2175,2407,709,179,6665.22,3,1,1,2407,628,10000089248,18,Almost Lost
148,101,708,242,6651.58,3,1,1,101,526,10000085429,13,Almost Lost
149,101,708,242,6651.58,3,1,1,101,526,10000089135,13,Almost Lost
150,101,708,242,6651.58,3,1,1,101,608,10000085476,18,Almost Lost
151,101,708,242,6651.58,3,1,1,101,624,52000030042,18,Almost Lost
152,101,708,242,6651.58,3,1,1,101,636,54900050076,18,Almost Lost
679,740,711,113,6644.85,3,2,1,740,598,10000085475,18,Big Spenders
680,740,711,113,6644.85,3,2,1,740,598,10000089284,18,Big Spenders
1086,1247,709,123,6639.95,3,2,1,1247,420,10000085364,8,Big Spenders
1087,1247,709,123,6639.95,3,2,1,1247,420,57631000076,8,Big Spenders
1088,1247,709,123,6639.95,3,2,1,1247,505,10000085425,13,Big Spenders
1089,1247,709,123,6639.95,3,2,1,1247,505,54300020076,13,Big Spenders
1429,1707,709,749,6580.49,3,1,1,1707,494,57033040050,11,Almost Lost
208,143,710,408,6574.23,3,1,1,143,455,10000085363,8,Almost Lost
209,143,710,408,6574.23,3,1,1,143,514,54300020076,13,Almost Lost
210,143,710,408,6574.23,3,1,1,143,514,55410000076,13,Almost Lost
1019,1130,711,362,6563.15,3,1,1,1130,606,53700013182,18,Almost Lost
153,104,711,128,6546.74,3,2,1,104,586,53450058040,17,Big Spenders
154,104,711,128,6546.74,3,2,1,104,600,53800030050,17,Big Spenders
155,104,711,128,6546.74,3,2,1,104,600,54280011660,17,Big Spenders
156,104,711,128,6546.74,3,2,1,104,614,10000085477,18,Big Spenders
624,679,709,262,6494.31,3,1,1,679,418,52740020076,8,Almost Lost
625,679,709,262,6494.31,3,1,1,679,509,10000085428,13,Almost Lost
626,679,709,262,6494.31,3,1,1,679,509,57631000076,13,Almost Lost
627,679,709,262,6494.31,3,1,1,679,511,53010030033,13,Almost Lost
1271,1509,710,204,6452.83,3,1,1,1509,513,53700040075,13,Almost Lost
1355,1602,710,159,6425.14,3,1,1,1602,608,10000085475,18,Almost Lost
1356,1602,710,159,6425.14,3,1,1,1602,608,52113100033,18,Almost Lost
1357,1602,710,159,6425.14,3,1,1,1602,608,54200029176,18,Almost Lost
1358,1602,710,159,6425.14,3,1,1,1602,608,57143020076,18,Almost Lost
1780,2041,710,152,6406.99,3,1,1,2041,427,10000085363,8,Almost Lost
1108,1303,708,212,6344.09,3,1,1,1303,610,10000085478,18,Almost Lost
2260,2488,704,119,6327.51,3,2,1,2488,294,51200092776,29,Big Spenders
2261,2488,704,119,6327.51,3,2,1,2488,294,51410010050,29,Big Spenders
2262,2488,704,119,6327.51,3,2,1,2488,545,53010030033,13,Big Spenders
2263,2488,704,119,6327.51,3,2,1,2488,545,55703711082,13,Big Spenders
2264,2488,704,119,6327.51,3,2,1,2488,545,57631000076,13,Big Spenders
2265,2488,704,119,6327.51,3,2,1,2488,565,54800110055,14,Big Spenders
2266,2488,704,119,6327.51,3,2,1,2488,578,57124921076,16,Big Spenders
2267,2488,704,119,6327.51,3,2,1,2488,621,10000085475,18,Big Spenders
2268,2488,704,119,6327.51,3,2,1,2488,621,51800015050,18,Big Spenders
2269,2488,704,119,6327.51,3,2,1,2488,621,54900050076,18,Big Spenders
2270,2488,704,119,6327.51,3,2,1,2488,624,52200090076,18,Big Spenders
619,647,711,129,6326.74,3,2,1,647,415,10000085363,8,Big Spenders
620,647,711,129,6326.74,3,2,1,647,415,10000089047,8,Big Spenders
621,647,711,129,6326.74,3,2,1,647,439,53600000078,8,Big Spenders
622,647,711,129,6326.74,3,2,1,647,606,55000013950,18,Big Spenders
2023,2305,704,123,6320.64,3,2,1,2305,237,57143030076,26,Big Spenders
2024,2305,704,123,6320.64,3,2,1,2305,237,57756765876,26,Big Spenders
2025,2305,704,123,6320.64,3,2,1,2305,260,54900020032,26,Big Spenders
2026,2305,704,123,6320.64,3,2,1,2305,348,53010030033,30,Big Spenders
2027,2305,704,123,6320.64,3,2,1,2305,359,51111111175,3,Big Spenders
2028,2305,704,123,6320.64,3,2,1,2305,510,10000085426,13,Big Spenders
2029,2305,704,123,6320.64,3,2,1,2305,510,52740022050,13,Big Spenders
2030,2305,704,123,6320.64,3,2,1,2305,514,51600070033,13,Big Spenders
2031,2305,704,123,6320.64,3,2,1,2305,520,53620010050,13,Big Spenders
2032,2305,704,123,6320.64,3,2,1,2305,520,54200000076,13,Big Spenders
2033,2305,704,123,6320.64,3,2,1,2305,599,10000085475,18,Big Spenders
2034,2305,704,123,6320.64,3,2,1,2305,599,51570011042,18,Big Spenders
2035,2305,704,123,6320.64,3,2,1,2305,641,51600070033,18,Big Spenders
2036,2305,704,123,6320.64,3,2,1,2305,641,55410000076,18,Big Spenders
2037,2305,704,123,6320.64,3,2,1,2305,662,54100024032,20,Big Spenders
39,22,711,136,6256.04,3,2,1,22,228,51111540076,26,Big Spenders
40,22,711,136,6256.04,3,2,1,22,228,55410000076,26,Big Spenders
41,22,711,136,6256.04,3,2,1,22,243,52500010033,26,Big Spenders
42,22,711,136,6256.04,3,2,1,22,243,55150054075,26,Big Spenders
43,22,711,136,6256.04,3,2,1,22,333,51600070033,30,Big Spenders
44,22,711,136,6256.04,3,2,1,22,376,52277610055,4,Big Spenders
45,22,711,136,6256.04,3,2,1,22,376,53450050033,4,Big Spenders
46,22,711,136,6256.04,3,2,1,22,376,54300026150,4,Big Spenders
47,22,711,136,6256.04,3,2,1,22,382,51111540076,4,Big Spenders
48,22,711,136,6256.04,3,2,1,22,447,54850011033,9,Big Spenders
49,22,711,136,6256.04,3,2,1,22,509,51440050055,13,Big Spenders
50,22,711,136,6256.04,3,2,1,22,526,51440050055,13,Big Spenders
51,22,711,136,6256.04,3,2,1,22,592,10000085475,18,Big Spenders
52,22,711,136,6256.04,3,2,1,22,592,10000085484,18,Big Spenders
53,22,711,136,6256.04,3,2,1,22,592,10000089284,18,Big Spenders
54,22,711,136,6256.04,3,2,1,22,592,51600070033,18,Big Spenders
55,22,711,136,6256.04,3,2,1,22,592,51800010250,18,Big Spenders
56,22,711,136,6256.04,3,2,1,22,607,54300026050,18,Big Spenders
57,22,711,136,6256.04,3,2,1,22,607,54850010033,18,Big Spenders
58,22,711,136,6256.04,3,2,1,22,628,52100000031,22,Big Spenders
59,22,711,136,6256.04,3,2,1,22,628,54450000076,22,Big Spenders
60,22,711,136,6256.04,3,2,1,22,640,51312010033,22,Big Spenders
61,22,711,136,6256.04,3,2,1,22,640,54850010033,18,Big Spenders
62,22,711,136,6256.04,3,2,1,22,640,54850010033,22,Big Spenders
63,22,711,136,6256.04,3,2,1,22,642,10000085486,22,Big Spenders
2103,2374,683,82,6249.35,3,2,1,2374,518,50004510078,13,Big Spenders
2104,2374,683,82,6249.35,3,2,1,2374,615,10000085479,18,Big Spenders
2105,2374,683,82,6249.35,3,2,1,2374,615,10000089239,18,Big Spenders
2106,2374,683,82,6249.35,3,2,1,2374,615,52100023024,18,Big Spenders
2107,2374,683,82,6249.35,3,2,1,2374,615,52500010050,18,Big Spenders
2108,2374,683,82,6249.35,3,2,1,2374,615,54060060076,18,Big Spenders
2109,2374,683,82,6249.35,3,2,1,2374,640,50581447025,18,Big Spenders
126,77,710,87,6227.1,3,2,1,77,601,55000013950,18,Big Spenders
434,397,706,248,6161.99,3,1,1,397,415,10000085364,8,Almost Lost
435,397,706,248,6161.99,3,1,1,397,415,57214010082,8,Almost Lost
436,397,706,248,6161.99,3,1,1,397,510,10000085429,13,Almost Lost
437,397,706,248,6161.99,3,1,1,397,510,53800050033,13,Almost Lost
438,397,706,248,6161.99,3,1,1,397,510,54300020076,13,Almost Lost
439,397,706,248,6161.99,3,1,1,397,510,54369530009,13,Almost Lost
440,397,706,248,6161.99,3,1,1,397,639,56687861776,18,Almost Lost
942,988,711,196,6109.18,3,1,1,988,241,51111076669,26,Almost Lost
943,988,711,196,6109.18,3,1,1,988,241,52100026076,26,Almost Lost
944,988,711,196,6109.18,3,1,1,988,241,54589314178,26,Almost Lost
945,988,711,196,6109.18,3,1,1,988,241,57800000032,26,Almost Lost
834,908,707,199,6097.47,3,1,1,908,608,53120026033,18,Almost Lost
835,908,707,199,6097.47,3,1,1,908,608,54154888076,18,Almost Lost
772,867,711,182,6088.84,3,1,1,867,529,10000085425,13,Almost Lost
773,867,711,182,6088.84,3,1,1,867,550,51111113178,13,Almost Lost
774,867,711,182,6088.84,3,1,1,867,550,51960010076,13,Almost Lost
775,867,711,182,6088.84,3,1,1,867,550,52580010042,13,Almost Lost
776,867,711,182,6088.84,3,1,1,867,550,57050100078,13,Almost Lost
777,867,711,182,6088.84,3,1,1,867,642,52570016075,18,Almost Lost
1878,2130,705,97,6060.39,3,2,1,2130,528,10000085427,13,Big Spenders
1879,2130,705,97,6060.39,3,2,1,2130,528,10000089128,13,Big Spenders
1880,2130,705,97,6060.39,3,2,1,2130,528,51480000076,13,Big Spenders
1881,2130,705,97,6060.39,3,2,1,2130,528,54150023150,13,Big Spenders
1882,2130,705,97,6060.39,3,2,1,2130,528,55410000076,13,Big Spenders
1883,2130,705,97,6060.39,3,2,1,2130,528,57047091041,13,Big Spenders
1884,2130,705,97,6060.39,3,2,1,2130,528,57084400050,13,Big Spenders
1885,2130,705,97,6060.39,3,2,1,2130,528,57756765076,13,Big Spenders
1886,2130,705,97,6060.39,3,2,1,2130,601,10000085475,18,Big Spenders
1887,2130,705,97,6060.39,3,2,1,2130,601,10000089253,18,Big Spenders
1888,2130,705,97,6060.39,3,2,1,2130,601,51111114101,18,Big Spenders
1889,2130,705,97,6060.39,3,2,1,2130,601,54060060076,18,Big Spenders
1890,2130,705,97,6060.39,3,2,1,2130,619,51298810078,18,Big Spenders
1891,2130,705,97,6060.39,3,2,1,2130,619,53010010033,18,Big Spenders
1892,2130,705,97,6060.39,3,2,1,2130,619,57144800076,18,Big Spenders
262,248,704,57,6039.01,3,3,1,248,228,50930030075,26,Big Spenders
263,248,704,57,6039.01,3,3,1,248,228,51111008650,26,Big Spenders
264,248,704,57,6039.01,3,3,1,248,228,51111071124,26,Big Spenders
265,248,704,57,6039.01,3,3,1,248,228,51111078555,26,Big Spenders
266,248,704,57,6039.01,3,3,1,248,228,51800000033,26,Big Spenders
267,248,704,57,6039.01,3,3,1,248,228,54180000033,26,Big Spenders
313,283,700,78,6023.37,3,3,1,283,603,51800050033,17,Big Spenders
314,283,700,78,6023.37,3,3,1,283,603,53620064076,17,Big Spenders
315,283,700,78,6023.37,3,3,1,283,603,54280011660,17,Big Spenders
451,421,705,194,6013.04,3,1,1,421,453,10000085364,8,Almost Lost
788,878,709,181,5980.72,3,1,1,878,523,10000085425,13,Almost Lost
789,878,709,181,5980.72,3,1,1,878,523,10000089128,13,Almost Lost
449,413,702,284,5963.78,3,1,1,413,606,53700013182,18,Almost Lost
450,413,702,284,5963.78,3,1,1,413,609,10000085476,18,Almost Lost
1102,1299,711,192,5959.57,3,1,1,1299,361,51111074175,2,Almost Lost
1103,1299,711,192,5959.57,3,1,1,1299,361,51530011350,2,Almost Lost
1104,1299,711,192,5959.57,3,1,1,1299,361,53800030050,2,Almost Lost
1105,1299,711,192,5959.57,3,1,1,1299,361,57218050076,2,Almost Lost
1106,1299,711,192,5959.57,3,1,1,1299,421,10000085364,8,Almost Lost
1107,1299,711,192,5959.57,3,1,1,1299,421,53010010033,8,Almost Lost
1149,1393,708,203,5950.89,3,1,1,1393,245,51600070033,26,Almost Lost
1150,1393,708,203,5950.89,3,1,1,1393,299,53000012033,29,Almost Lost
