,household_key,total_quant,total_cust_sales,avg_lylty_unit_price,avg_nonlylty_unit_price,tot_sales_0_6,tot_sales_6_12,tot_sales_12_18,tot_sales_18_0,tot_sales_private,tot_lylty_disc,tot_coupon_disc,top_camp_sales_per,top_camp_quants_per,top_store,top_store_sales_per,top_store_quants_per,top_commodity,top_comm_sales_per,top_comm_quants_per,top_department,top_dept_sales_per,top_dept_quants_per,top_campaign,top_campaign_count,top_coupon,top_coupon_count,top_display,top_display_count,top_mailer,top_mailer_count,age,marital_status,income,homeowner_desc,gender_marital_status,household_size,kid_number,segment,mailer_label,display_label,percent_disc,log_label
2161,2123,3696,8698.6,3.1514043419999997,2.6361205340000002,0.0,0,6638.16,0.0,2123.04,-1816.28,41.3,0.5,0.5,408,0.344293335,0.11622560000000001,BREAKFAST SWEETS,0.026089256,0.024371737999999997,GROCERY,0.282253466,0.130250845,13.0,29.0,54180010033.0,14.0,0,216.0,A,186.0,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.004747890465132319,1
2162,1394,3708,8758.58,2.969281305,2.566700838,0.0,0,5348.86,1947.24,1168.22,-1529.14,24.58,0.5,0.5,442,0.489078138,0.16943385800000002,FLUID MILK PRODUCTS,0.013614079,0.009476422,GROCERY,0.254565238,0.11611471300000001,13.0,1.0,54154888076.0,2.0,0,152.0,A,80.0,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.0028063909903203485,1
2163,243,1356854,16146.7,2.764540388,2.5006918380000003,0.0,0,6029.44,4735.9,6084.18,-1664.66,13.2,0.5,0.5,323,0.42301213299999996,0.116989849,COUPON/MISC ITEMS,0.098326593,41.84483517,KIOSK-GAS,0.089434993,37.79868332,8.0,4.0,10000085427.0,3.0,0,149.0,0,82.0,65+,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0,1.0,0.0008175045055646044,0
2164,825,1580666,23568.0,3.328595528,2.834370761,0.0,0,10779.44,11625.44,7397.72,-3729.64,102.04,0.5,0.5,375,0.285093771,0.06869484,COUPON/MISC ITEMS,0.08642735900000001,33.37249661,MISC SALES TRAN,0.082787254,32.85157841,13.0,14.0,10000085479.0,7.0,0,374.0,0,209.0,45-54,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0,1.0,0.0043295994568907,1
2165,2284,370030,34199.88,3.444613055,3.1001843989999998,51.12,0,24029.72,9449.2,3690.64,-4282.2,105.38,0.5,0.5,442,0.160243545,0.042456289,COUPON/MISC ITEMS,0.015147421999999999,5.243088572,MISC SALES TRAN,0.015147421999999999,5.243088572,18.0,12.0,10000085475.0,12.0,0,336.0,0,278.0,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,2,1.0,1.0,0.0030812973612772913,1
2166,1247,46010,13247.24,2.604256089,2.2571473159999997,0.0,0,7595.38,3752.52,2792.68,-2328.64,32.66,0.5,0.5,374,0.463572035,0.187812707,COUPON/MISC ITEMS,0.006528907,1.505143713,KIOSK-GAS,0.008303616,1.504917251,13.0,8.0,10000085425.0,7.0,0,268.0,A,143.0,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0,1.0,0.0024654192118509213,1
2167,1066,4204,6192.06,2.059515802,1.7270694530000001,0.0,0,4717.3,164.2,1522.34,-1330.96,36.62,0.5,0.5,364,0.45713704299999997,0.23287888,WATER - CARBONATED/FLVRD DRINK,0.030938008,0.033429909,GROCERY,0.316120968,0.22157408,8.0,2.0,50800490078.0,1.0,0,161.0,0,161.0,35-44,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.005914025380891011,1
2168,1488,94418,6430.84,2.8881923960000004,2.40346519,0.0,0,2463.4,3862.32,1858.28,-1427.24,63.0,0.5,0.5,306,0.483829484,0.179136785,COUPON/MISC ITEMS,0.015861069,7.113689657999999,KIOSK-GAS,0.015861069,7.113689657999999,18.0,9.0,10000085477.0,8.0,0,156.0,A,145.0,25-34,A,50-74K,Probable Owner,Single Female,2,None/Unknown,4,1.0,1.0,0.00979654290885794,1
2169,458,64126,3274.26,2.495710776,1.764374319,0.0,0,2028.26,1234.64,1368.8,-1418.8,97.02,0.5,0.5,310,0.400169809,0.17286348699999998,COUPON/MISC ITEMS,0.02384661,9.498940219,KIOSK-GAS,0.022857073,9.498023981000001,13.0,3.0,10000085432.0,2.0,0,225.0,A,155.0,55-64,A,35-49K,Homeowner,Single Female,2,None/Unknown,5,1.0,1.0,0.029631122757508562,1
2170,1,4000,8529.26,2.653982671,2.320625974,0.0,0,5339.42,797.66,813.94,-1401.26,150.62,0.5,0.5,436,0.49723891600000003,0.199665622,BAKED BREAD/BUNS/ROLLS,0.035527115,0.015241651,GROCERY,0.317033365,0.15382342699999998,8.0,7.0,10000085476.0,6.0,0,127.0,A,97.0,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.017659210763888076,1
2171,2455,78446,10660.38,3.55341436,3.160928825,0.0,0,5645.64,3897.02,1703.18,-1545.76,17.68,0.5,0.5,382,0.2441564,0.054031845,COUPON/MISC ITEMS,0.017773288,3.476986749,KIOSK-GAS,0.007316812,3.4766115280000003,18.0,19.0,10000085478.0,19.0,0,88.0,0,118.0,45-54,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.0016584774651560263,1
2172,1921,101974,2901.54,2.919234608,2.097033005,0.0,0,788.04,1129.42,1158.68,-1188.68,18.7,0.5,0.5,358,0.30480365600000003,0.092709389,COUPON/MISC ITEMS,0.049745997,17.34906291,KIOSK-GAS,0.041670975,17.34699504,18.0,2.0,10000089290.0,1.0,0,130.0,A,74.0,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,5,1.0,1.0,0.006444853422665205,1
2173,2084,301894,5870.8,3.043927009,2.346865116,0.0,0,2194.4,2026.62,2077.64,-1635.88,5.1,0.5,0.5,354,0.21190979100000001,0.078353887,COUPON/MISC ITEMS,0.07248756599999999,25.51151461,MISC SALES TRAN,0.06071744900000001,19.95724603,13.0,3.0,10000085425.0,3.0,0,291.0,A,165.0,55-64,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.0008687061388567146,0
2174,1791,237910,5868.6,2.984426212,2.478827622,0.0,0,3697.98,1435.56,1871.04,-1301.36,71.6,0.5,0.5,391,0.298851515,0.10496540900000001,COUPON/MISC ITEMS,0.043979825,20.05742426,KIOSK-GAS,0.043637324000000005,20.05691306,13.0,5.0,10000085426.0,3.0,0,159.0,A,92.0,45-54,B,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.01220052482704563,1
2175,334,83156,9556.22,2.3137840769999998,1.830399651,0.0,0,3766.52,5771.94,1897.86,-2688.66,110.78,0.5,0.5,293,0.33963952299999994,0.120340469,COUPON/MISC ITEMS,0.014663748,4.066880001,KIOSK-GAS,0.010113832,4.065833562,13.0,9.0,10000085426.0,5.0,0,375.0,A,252.0,45-54,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.011592449734309174,1
2176,2100,46592,6335.86,2.532461705,1.848955565,0.0,0,2494.94,3147.04,1699.62,-2549.1,34.76,0.5,0.5,311,0.39359929,0.175982424,COUPON/MISC ITEMS,0.009361002,3.3641841830000003,MISC SALES TRAN,0.004798086,1.762823042,18.0,14.0,10000085475.0,4.0,0,335.0,A,195.0,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.005486232334679112,1
2177,353,3100,7589.4,3.08706546,2.7407509560000003,0.0,0,5038.92,1420.36,1446.46,-1132.56,9.0,0.5,0.5,333,0.41743616100000003,0.125833399,CANDY - CHECKLANE,0.0071678919999999995,0.011726882,GROCERY,0.22223627699999998,0.103433737,18.0,7.0,10000085475.0,7.0,0,112.0,A,82.0,45-54,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.0011858644952170132,1
2178,2374,66748,12398.8,3.447819729,2.9255492889999997,0.0,0,10991.34,675.38,2351.82,-2523.3,110.9,0.5,0.5,367,0.22984885600000002,0.062183437,COUPON/MISC ITEMS,0.009147659,2.500161306,MISC SALES TRAN,0.008745201,2.500080653,18.0,6.0,10000085479.0,2.0,0,175.0,A,124.0,45-54,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0,1.0,0.00894441397554602,1
2179,165,594354,5962.36,2.7386830260000004,1.9667443409999998,0.0,0,3023.22,1537.48,2591.24,-2030.88,28.58,0.5,0.5,321,0.5,0.15933288199999998,COUPON/MISC ITEMS,0.110402592,49.62900596,KIOSK-GAS,0.110402592,49.62900596,29.0,1.0,53377610033.0,1.0,0,262.0,A,170.0,55-64,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,4,1.0,1.0,0.004793403954138965,1
2180,2407,980878,13235.04,2.375961684,1.6930245940000002,0.0,0,7422.7,4736.1,6666.76,-5478.8,95.4,0.5,0.5,429,0.397002956,0.123309034,COUPON/MISC ITEMS,0.09286107199999999,36.77790169,MISC SALES TRAN,0.09263440099999999,36.77759946,13.0,9.0,10000085425.0,5.0,0,635.0,A,416.0,45-54,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0,1.0,0.007208138396257208,1
2181,2351,2154066,33151.34,3.1160550639999998,2.536417147,8.28,0,22292.02,4156.42,13898.14,-6895.02,82.88,0.5,0.5,406,0.47329610200000005,0.139934012,COUPON/MISC ITEMS,0.078747345,32.31024749,KIOSK-GAS,0.077268671,32.30991568,18.0,10.0,10000085475.0,6.0,0,631.0,A,431.0,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,2,1.0,1.0,0.002500049771743767,1
2182,1778,2721616,18657.24,2.333517679,1.9976915480000002,0.0,0,8567.38,8280.06,8468.72,-2257.34,22.0,0.5,0.5,361,0.17459978,0.060995087999999996,COUPON/MISC ITEMS,0.17193968699999998,72.77603761,KIOSK-GAS,0.171623992,72.77587682,18.0,25.0,10000085479.0,9.0,0,250.0,A,182.0,25-34,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0,1.0,0.0011791669078598977,1
2183,2467,96424,25166.46,2.656931959,2.041532585,0.0,0,7791.02,14516.06,6326.74,-9341.36,539.66,0.5,0.5,436,0.401519324,0.139153461,COUPON/MISC ITEMS,0.011958376000000001,1.608887384,KIOSK-GAS,0.003527314,1.608211882,13.0,7.0,10000085426.0,3.0,0,1007.0,A,707.0,35-44,A,75-99K,Homeowner,2 Adults Kids,3,1,1,1.0,1.0,0.021443619801910955,1
2184,1899,27950,22436.6,3.514147955,3.033281278,0.0,0,3696.72,3024.92,3818.18,-3751.4,117.0,0.5,0.5,31782,0.46018247,0.133308968,COUPON/MISC ITEMS,0.00160051,0.44168902600000004,KIOSK-GAS,0.0008914010000000001,0.44155531600000003,18.0,11.0,10000085477.0,8.0,0,285.0,A,227.0,25-34,A,25-34K,Homeowner,2 Adults Kids,3,1,1,1.0,1.0,0.00521469384844406,1
2185,1995,855602,30636.16,3.249126724,2.815004577,0.0,0,13096.72,8637.82,6901.98,-4960.78,28.7,0.5,0.5,292,0.442120031,0.13676648800000002,COUPON/MISC ITEMS,0.030615456,13.78439726,KIOSK-GAS,0.028800932999999997,13.78397293,18.0,10.0,10000085477.0,9.0,0,401.0,0,321.0,25-34,B,25-34K,Unknown,1 Adult Kids,3,2,2,1.0,1.0,0.0009368014790365372,1
2186,2082,912658,10199.88,3.0494369210000003,2.502157066,0.0,0,7550.84,1432.68,3600.04,-1993.92,13.6,0.5,0.5,361,0.25502653,0.085001,COUPON/MISC ITEMS,0.11074346,44.5767009,KIOSK-GAS,0.10343160900000001,44.57611266,8.0,5.0,10000085363.0,4.0,0,231.0,A,125.0,45-54,A,Under 15K,Homeowner,2 Adults Kids,3,1,4,1.0,1.0,0.0013333490197923897,1
2187,1437,7458,9350.46,2.505962014,2.006692864,0.0,0,2730.2,5930.02,2314.88,-2478.14,200.66,0.5,0.5,443,0.422024157,0.211326502,COUPON/MISC ITEMS,0.002222351,0.12587616,GROCERY,0.314719276,0.211968181,22.0,6.0,51312010033.0,2.0,0,298.0,A,262.0,25-34,A,15-24K,Homeowner,1 Adult Kids,3,1,4,1.0,1.0,0.021459906785334628,1
2188,2147,234916,11400.52,2.3814095930000003,1.979501617,0.0,0,7786.32,2001.76,4683.46,-2277.28,11.5,0.5,0.5,356,0.42012732799999997,0.18999133399999998,COUPON/MISC ITEMS,0.031669607999999995,10.04252438,KIOSK-GAS,0.022464765,10.04199808,13.0,20.0,10000085475.0,12.0,0,337.0,A,177.0,25-34,A,75-99K,Homeowner,2 Adults Kids,3,1,4,1.0,1.0,0.0010087259177651545,1
2189,1764,1165640,22750.74,3.1241643839999997,2.763861885,0.0,0,13507.76,6857.16,5711.88,-3005.52,75.0,0.5,0.5,327,0.482999234,0.1276442,COUPON/MISC ITEMS,0.05759505,25.44255703,KIOSK-GAS,0.057404725999999996,25.44246912,13.0,14.0,10000085425.0,11.0,0,258.0,A,164.0,45-54,A,75-99K,Homeowner,2 Adults Kids,4,2,1,1.0,1.0,0.0032965960667653005,1
2190,58,2418060,20632.16,2.80086624,2.3838724630000003,0.0,0,7767.58,6191.42,7846.62,-3087.48,104.0,0.5,0.5,375,0.36948579299999995,0.09751766199999999,COUPON/MISC ITEMS,0.137464521,58.44269335,KIOSK-GAS,0.13611177900000002,58.44249948,18.0,8.0,10000085475.0,5.0,0,305.0,0,211.0,25-34,A,150-174K,Homeowner,2 Adults Kids,4,2,1,1.0,1.0,0.005040674364681158,1
2191,647,704922,12528.16,3.325874166,2.782028945,0.0,0,6463.16,5744.44,3902.32,-2510.42,125.32,0.5,0.5,343,0.32509801899999996,0.091074827,COUPON/MISC ITEMS,0.074974298,27.96468117,KIOSK-GAS,0.065941048,27.96444171,8.0,3.0,55000013950.0,1.0,0,200.0,A,180.0,35-44,A,50-74K,Renter,2 Adults Kids,4,2,1,1.0,1.0,0.010003065094954086,1
2192,1333,5436,15363.66,3.133817586,2.845397157,0.0,0,9363.1,4728.2,2400.36,-1569.42,56.04,0.5,0.5,317,0.46663230000000006,0.146709833,BABY FOODS,0.008458271,0.014775125,GROCERY,0.241506256,0.099325291,17.0,8.0,51785400013.0,4.0,0,152.0,0,155.0,45-54,U,125-149K,Homeowner,2 Adults Kids,4,2,1,1.0,1.0,0.0036475683528534217,1
2193,1337,1582370,22903.24,2.634559003,2.1034318180000002,0.0,0,12524.56,8211.84,8682.78,-5527.78,102.66,0.5,0.5,364,0.23625653,0.09989853,COUPON/MISC ITEMS,0.079131162,34.32252379999999,KIOSK-GAS,0.078280628,34.32230549,18.0,3.0,10000085361.0,2.0,0,591.0,A,479.0,45-54,U,50-74K,Homeowner,2 Adults Kids,4,2,1,1.0,1.0,0.004482335250383788,1
2194,1299,728220,11725.78,2.6867716789999996,2.124030089,196.1,0,5491.58,4238.44,5514.84,-3006.42,200.36,0.5,0.5,345,0.44131818899999997,0.15657807,COUPON/MISC ITEMS,0.073593398,30.83342857,KIOSK-GAS,0.072164922,30.83283159,2.0,6.0,51530011350.0,3.0,0,302.0,A,255.0,35-44,U,15-24K,Renter,2 Adults Kids,4,2,1,1.0,1.0,0.01708713620756999,1
2195,1074,285822,15518.46,2.920955342,2.425763999,0.0,0,7940.78,6775.28,3050.28,-3342.08,19.98,0.5,0.5,292,0.222590386,0.070367807,COUPON/MISC ITEMS,0.032906616,8.993031525,KIOSK-GAS,0.022553784,8.992129374,13.0,17.0,10000085426.0,6.0,0,300.0,A,254.0,45-54,A,35-49K,Homeowner,2 Adults Kids,4,2,1,1.0,1.0,0.0012874988884206294,1
2196,2148,23922,6493.64,2.259842382,1.808333866,0.0,0,4312.14,1608.66,1616.0,-1813.52,34.2,0.5,0.5,311,0.49618087899999996,0.231765235,COUPON/MISC ITEMS,0.00439045,1.5467441990000002,KIOSK-GAS,0.003819121,1.546590202,18.0,1.0,51111070124.0,1.0,0,226.0,A,153.0,55-64,A,35-49K,Homeowner,2 Adults Kids,4,2,4,1.0,1.0,0.005266691716818302,1
2197,101,704666,13200.28,3.1894528760000003,2.612164548,0.0,0,6663.08,3397.04,6121.68,-4173.34,102.88,0.5,0.5,292,0.118702785,0.044696022,COUPON/MISC ITEMS,0.060980525,26.50731651,KIOSK-GAS,0.112563521,26.50958919,13.0,10.0,10000085429.0,10.0,0,211.0,D,153.0,45-54,A,Under 15K,Homeowner,2 Adults Kids,4,2,1,1.0,1.0,0.007793774071459089,1
2198,761,675654,17949.0,3.1432878410000002,2.681310706,0.0,0,6293.06,7755.86,5209.38,-3376.04,127.02,0.5,0.5,343,0.46573012399999997,0.122290935,COUPON/MISC ITEMS,0.055722880999999995,18.62555017,KIOSK-GAS,0.044428102000000004,18.62532732,22.0,12.0,52100000031.0,3.0,0,283.0,A,191.0,25-34,A,125-149K,Homeowner,1 Adult Kids,5+,3+,1,1.0,1.0,0.007076717365869964,1
2199,437,453298,11593.28,3.292508303,2.8384275710000004,0.0,0,5246.48,5888.14,3057.44,-1905.9,238.18,0.5,0.5,361,0.332196755,0.077372409,COUPON/MISC ITEMS,0.049674467,19.37148072,KIOSK-GAS,0.046637362,19.37096318,30.0,1.0,51500050033.0,1.0,0,128.0,A,94.0,25-34,A,50-74K,Homeowner,2 Adults Kids,5+,3+,4,1.0,1.0,0.020544660354964255,1
2200,2331,884676,11665.3,2.372124688,1.8247556790000001,0.0,0,6814.12,4387.08,4586.7,-3179.56,141.8,0.5,0.5,341,0.457327287,0.177792256,COUPON/MISC ITEMS,0.08866295800000001,37.66804111,KIOSK-GAS,0.08486708400000001,36.44321192,30.0,3.0,51111073935.0,2.0,0,268.0,A,259.0,35-44,A,35-49K,Homeowner,2 Adults Kids,5+,3+,1,1.0,1.0,0.012155709668846923,1
2201,1762,3339762,30649.68,2.6495148,2.2047273609999998,0.0,0,14423.02,13239.82,15589.54,-5352.38,76.36,0.5,0.5,286,0.22999294,0.089495225,COUPON/MISC ITEMS,0.126640148,54.2991966,KIOSK-GAS,0.124525607,54.29877245,18.0,17.0,10000085475.0,15.0,0,527.0,A,362.0,45-54,A,125-149K,Homeowner,2 Adults Kids,5+,3+,2,1.0,1.0,0.002491380007882627,1
2202,354,7708,17266.0,2.8284901710000003,2.507603932,0.0,0,8732.98,4230.38,1822.5,-2510.2,193.74,0.5,0.5,346,0.46769373299999994,0.17045059699999998,SOUP,0.010766825,0.009266766999999999,GROCERY,0.300664311,0.153770416,8.0,4.0,10000085366.0,2.0,0,235.0,A,224.0,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+,1,1.0,1.0,0.01122089655971273,1
2203,993,21460,6105.74,2.439344575,2.0675669830000003,0.0,0,3835.94,1167.1,962.38,-1226.28,24.0,0.5,0.5,32004,0.47738685200000003,0.200467101,COUPON/MISC ITEMS,0.00328052,1.502684359,KIOSK-GAS,0.006430015,1.502684359,8.0,4.0,10000085364.0,3.0,0,143.0,A,105.0,55-64,A,50-74K,Homeowner,1 Adult Kids,5+,3+,4,1.0,1.0,0.003930727479388248,1
2204,2112,164068,10171.02,2.778522773,2.195704749,0.0,0,5574.94,1311.36,2318.22,-3379.68,61.28,0.5,0.5,321,0.269434137,0.099793334,COUPON/MISC ITEMS,0.016939304,7.828713344,KIOSK-GAS,0.016939304,7.828713344,18.0,6.0,10000085475.0,5.0,0,257.0,A,160.0,45-54,A,35-49K,Homeowner,2 Adults Kids,5+,3+,4,1.0,1.0,0.00602496111501108,1
2205,104,81902,12880.72,2.622380664,2.143011668,0.0,0,5512.52,2970.02,2092.12,-3095.74,212.76,0.5,0.5,421,0.48766218,0.18081287399999998,COUPON/MISC ITEMS,0.028104795,2.91924675,KIOSK-GAS,0.003572005,1.6242104480000001,18.0,13.0,10000085477.0,13.0,0,381.0,A,285.0,35-44,A,35-49K,Homeowner,2 Adults Kids,5+,3+,1,1.0,1.0,0.016517710190113596,1
2206,99,102780,13802.6,2.378859157,2.0555354340000003,23.14,0,6491.68,6018.06,6037.94,-2328.64,49.7,0.5,0.5,31782,0.314747222,0.123599901,COUPON/MISC ITEMS,0.015044992,3.4547838810000004,KIOSK-GAS,0.007292829,3.45398693,18.0,6.0,10000085475.0,5.0,0,412.0,A,254.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,1,1.0,1.0,0.003600770869256517,1
2207,1005,3066,4938.18,2.072992254,1.673971764,0.0,0,2088.16,2490.12,2343.52,-1225.46,2.0,0.5,0.5,400,0.498831553,0.2695325,BEEF,0.060783527999999996,0.023895443,GROCERY,0.274273113,0.209388884,8.0,6.0,10000085363.0,4.0,0,173.0,A,121.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.0004050075128893641,0
2208,1854,1014232,15259.44,2.904888014,2.621428294,0.0,0,8915.74,5263.46,4725.98,-1607.1,4.0,0.5,0.5,367,0.497100156,0.13781632900000002,COUPON/MISC ITEMS,0.076333076,33.05947007,KIOSK-GAS,0.069119837,30.17266689,18.0,4.0,10000085475.0,4.0,0,143.0,A,106.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,1,1.0,1.0,0.00026213281745594857,0
2209,2042,66014,9576.54,3.385707356,2.919383303,0.0,0,6955.22,2621.32,2707.14,-1737.04,41.56,0.5,0.5,31782,0.350443897,0.08050924400000001,COUPON/MISC ITEMS,0.009944093000000001,3.25493341,KIOSK-GAS,0.008119843,3.254620145,8.0,7.0,10000085364.0,3.0,0,113.0,A,93.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.004339771984453675,1
2210,1773,420848,6685.8,3.451724282,3.0949689360000003,0.0,0,2590.04,3137.52,1779.62,-778.9,28.0,0.5,0.5,442,0.208106734,0.049507912,COUPON/MISC ITEMS,0.072072153,31.32758982,KIOSK-GAS,0.072072153,31.32758982,29.0,3.0,10000089064.0,2.0,0,48.0,0,57.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.004187980495976547,1
2211,2475,34652,10060.18,3.26543212,2.8583277639999998,0.0,0,6963.62,2493.2,2416.0,-1542.36,97.86,0.5,0.5,450,0.44381015100000004,0.14522603,COUPON/MISC ITEMS,0.005736478000000001,1.53635422,KIOSK-GAS,0.003977066,1.5359566130000002,18.0,2.0,51600070033.0,4.0,0,157.0,0,128.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.009727460144848302,1
2212,2500,494730,10815.1,3.0731945339999998,2.6298357869999998,0.0,0,6170.2,3850.3,2662.86,-1916.82,157.22,0.5,0.5,447,0.32833076,0.105130789,COUPON/MISC ITEMS,0.062518146,22.67838485,KIOSK-GAS,0.058376714,22.67736775,8.0,2.0,55000013950.0,1.0,0,205.0,A,164.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.01453708241255282,1
2213,2275,2720,5483.7,2.672939954,2.209938378,0.0,0,2853.5,1666.12,1318.98,-1252.4,95.32,0.5,0.5,298,0.46345350799999996,0.198041468,HISPANIC,0.012619217,0.015682842,GROCERY,0.290194577,0.169593523,25.0,2.0,52700012033.0,1.0,0,177.0,A,107.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.017382424275580354,1
2214,2481,976462,10730.32,2.944515202,2.409664854,136.72,0,4452.48,4646.5,4014.48,-2221.08,83.68,0.5,0.5,436,0.209593936,0.065888063,COUPON/MISC ITEMS,0.103954961,45.31365327,KIOSK-GAS,0.10097369,45.31356008,18.0,10.0,10000085476.0,6.0,0,214.0,A,172.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.007798462673992948,1
2215,156,669240,10430.2,2.160147982,1.86456179,0.0,0,4657.54,5285.96,3634.14,-1517.46,28.38,0.5,0.5,361,0.34845257,0.14400490900000001,COUPON/MISC ITEMS,0.08616709199999999,31.847136199999998,KIOSK-GAS,0.07925639,31.84493107,13.0,1.0,53620064076.0,1.0,0,227.0,A,167.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.002720944948323138,1
2216,702,818994,16399.88,2.8838546910000002,2.448498349,0.0,0,3290.4,12543.52,7660.12,-2940.48,12.16,0.5,0.5,306,0.269270873,0.09012261099999999,COUPON/MISC ITEMS,0.060757152,24.76871782,KIOSK-GAS,0.060173001,24.76859587,13.0,4.0,10000085427.0,2.0,0,247.0,D,152.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,1,1.0,1.0,0.0007414688400159025,0
2217,2478,3712,6718.64,2.299959983,1.979771793,0.0,0,3039.28,2798.72,1001.92,-1239.02,12.2,0.5,0.5,356,0.41284248,0.19855208800000002,DOG FOODS,0.017001953,0.023218985,GROCERY,0.326405344,0.18962170899999997,18.0,8.0,10000085477.0,4.0,0,134.0,A,95.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.0018158436826500599,1
2218,2375,2272,5637.08,3.29685785,2.8892105260000003,0.0,0,2607.52,2101.0,1140.72,-935.58,48.7,0.5,0.5,364,0.47120672399999997,0.124177766,BAKED BREAD/BUNS/ROLLS,0.011621265,0.011708188999999999,GROCERY,0.231467355,0.12187160699999999,13.0,14.0,10000085426.0,4.0,0,57.0,0,65.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.008639224563071661,1
2219,2443,705196,8036.0,2.8922395510000003,2.437006586,0.0,0,5055.64,2035.96,2457.8,-1577.82,22.38,0.5,0.5,432,0.416609009,0.099800896,COUPON/MISC ITEMS,0.10193628699999999,43.69673967,KIOSK-GAS,0.10150074699999999,43.69661523,4.0,2.0,53450050033.0,1.0,0,130.0,A,61.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.002784967645594823,1
2220,807,526234,8006.74,2.529940061,1.9882483640000002,0.0,0,3605.42,4068.38,2462.38,-2116.14,21.3,0.5,0.5,335,0.47453145700000005,0.16885773699999998,COUPON/MISC ITEMS,0.073125891,32.62264043,KIOSK-GAS,0.071356132,32.62214085,23.0,7.0,55200017313.0,3.0,0,257.0,A,147.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.002660258732018275,1
2221,307,138720,5156.06,2.5222696669999998,2.161494307,0.0,0,4245.2,265.64,1678.52,-1075.72,8.0,0.5,0.5,402,0.11789622300000001,0.053335299,COUPON/MISC ITEMS,0.029375143,13.22889959,KIOSK-GAS,0.028409289,13.22851169,8.0,1.0,53160401082.0,1.0,0,108.0,D,61.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.001551572324604446,1
2222,2441,1500,2414.26,2.352518293,1.855306233,0.0,0,1584.88,399.48,681.54,-779.78,92.86,0.5,0.5,356,0.5,0.25473644100000004,FLUID MILK PRODUCTS,0.067428529,0.05633196099999999,GROCERY,0.329624813,0.21455849800000001,13.0,15.0,54180010033.0,14.0,0,174.0,D,121.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.03846313155998111,1
